STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_d,GEOID_1,city,houses,owner_occ,white_hou,black_hou,asian_hou,rent_occ,white_occ,black_occ,asian_occ,under_10,over_65,white,black,native_amr,asian,hispanic,pov_div,pov_t,white_pov,black_pov,native_pov,asian_pov,hispanic_pov,pop_25,no_hs,no_college,bach_degree,graduate_degree,white_no_hs,white_no_college,black_no_hs,black_no_college,nat_no_hs,nat_no_college,asian_no_hs,asian_no_college,hispanic_no_hs,hispanic_no_college,pop,perc_rent,perc_occ,housing_price,rent,rent_1br,under_10_p,over_65_p,median_age,white_p,black_p,native_amr_p,asian_p,hispanic_p,pov_p,no_hs_p,no_college_p,bach_degree_p,graduate_degree_p,white_no_hs_p,white_no_college_p,black_no_hs_p,black_no_college_p,nat_no_hs_p,nat_no_college_p,asian_no_hs_p,asian_no_college_p,hispanic_no_hs_p,hispanic_no_college_p,med_hou_inc,white_inc,black_inc,native_income,asian_inc,hispanic_inc,white_pov_p,black_pov_p,native_pov_p,asian_pov_p,hispanic_pov_p,white_hou_to_rent,black_hou_to_rent,asian_hou_to_rent,white_to_black_ratio,white_to_asian_ratio,pop_dens2020,inc_change,GEOID_12,ALAND_1,AWATER_1,INTPTLAT_1,INTPTLON_1,city_1,pop_1,perc_rent_1,perc_occ_1,housing_price_1,rent_1,rent_1br_1,under_10_p_1,over_65_p_1,median_age_1,white_p_1,black_p_1,native_amr_p_1,asian_p_1,hispanic_p_1,pov_p_1,no_hs_p_1,no_college_p_1,bach_degree_p_1,graduate_degree_p_1,med_hou_inc_1,km,pop_dens,res_tree,res_grass,street_tree,park_tree,park_grass,other_tree,other_grass,Shape_Area_1,land_area,res_treey,res_grassy,street_treey,park_treey,park_grassy,other_treey,other_grassy,total_treey,total_grassy,totally,median_year_built,OBJECTID,Join_Count,TARGET_FID,area_id,city_12,state,city_survey,category,grade,label,residential,commercial,industrial,fill,Shape_Length_1,Shape_Area_12,Shape_Length,Shape_Area
25,025,100200,25025100200,1002,Census Tract 1002,G5020,S,350641.000000000000000,0.000000000000000,+42.2848003,-071.0857223,25025100200.000000000000000,25025100200.000000000000000,Boston,964,356,9,283,7,608,23,402,11,437,460,398,3250,0,33,469,3744,745,144,562,0,29,132,2446,523,732,267,118,76,178,411,1786,0,0,11,11,81,206,3783,0.630705394000000,0.369294606000000,430300,1740,,0.115516786000000,0.121596616000000,33.899999999999999,0.105207507000000,0.859106529000000,0.000000000000000,0.008723236000000,0.123975681000000,0.198985043000000,0.213818479000000,0.299264105000000,0.109157809000000,0.048242028000000,0.190954774000000,0.447236181000000,0.126461538000000,0.549538462000000,,,0.333333333000000,0.333333333000000,0.172707889000000,0.439232409000000,61221,123269,60172,,,,0.038461538000000,0.150106838000000,0.000000000000000,0.007745726000000,0.035256410000000,0.391304348000000,0.703980100000000,0.636363636000000,0.555845752000000,0.614906832000000,10778.548310802703782,30218.000000000000000,25025100200,350641,0,42.284800300000001,-71.085722300000000,Boston,3783,0.630705394000000,0.369294606000000,430300,1740,,0.115516786000000,0.121596616000000,33.899999999999999,0.105207507000000,0.859106529000000,0.000000000000000,0.008723236000000,0.123975681000000,0.198985043000000,0.213818479000000,0.299264105000000,0.109157809000000,0.048242028000000,61221,0.350641000000000,10788.812490000000253,87813.812770000004093,32411.487710000001243,5420.458225999999740,2117.704853000000185,144.864154299999996,1083.494267000000036,379.335001900000009,350974.907799999986310,350641,0.250437949000000,0.092434963000000,0.015458712000000,0.006039524000000,0.000413141000000,0.003090039000000,0.001081833000000,0.275026224000000,0.093929937000000,0.368956160000000,1939,167,1,167,4926,Boston,MA,1,Definitely Declining,C,C10,1,0,0,#ffff00,2786.011807536140623,350974.907836941478308,2786.011807536140623,350974.907836941478308
25,025,100300,25025100300,1003,Census Tract 1003,G5020,S,491877.000000000000000,0.000000000000000,+42.2827979,-071.0797972,25025100300.000000000000000,25025100300.000000000000000,Boston,1238,524,40,398,15,714,30,479,10,517,751,193,3723,0,10,333,4230,736,43,454,0,0,135,2764,445,951,288,140,21,98,424,2127,0,0,0,0,30,125,4270,0.576736672000000,0.423263328000000,494100,1807,,0.121077283000000,0.175878220000000,33.899999999999999,0.045199063000000,0.871896956000000,0.000000000000000,0.002341920000000,0.077985948000000,0.173995272000000,0.160998553000000,0.344066570000000,0.104196816000000,0.050651230000000,0.108808290000000,0.507772021000000,0.113886651000000,0.571313457000000,,,0.000000000000000,0.000000000000000,0.090090090000000,0.375375375000000,68209,,69426,,,,0.010165485000000,0.107328605000000,0.000000000000000,0.000000000000000,0.031914894000000,1.333333333000000,0.830897704000000,1.500000000000000,1.604690117000000,0.888888889000000,8672.773296404840949,32468.000000000000000,25025100300,491877,0,42.282797899999998,-71.079797200000002,Boston,4270,0.576736672000000,0.423263328000000,494100,1807,,0.121077283000000,0.175878220000000,33.899999999999999,0.045199063000000,0.871896956000000,0.000000000000000,0.002341920000000,0.077985948000000,0.173995272000000,0.160998553000000,0.344066570000000,0.104196816000000,0.050651230000000,68209,0.491877000000000,8681.032047000000603,137484.296299999987241,44714.486709999997402,10175.586750000000393,1495.685056999999915,527.186045899999954,4173.431743000000097,3727.638444000000163,492345.395599999988917,491877,0.279509504000000,0.090905830000000,0.020687259000000,0.003040770000000,0.001071784000000,0.008484706000000,0.007578396000000,0.311722239000000,0.099556009000000,0.411278249000000,1939,168,1,168,4926,Boston,MA,1,Definitely Declining,C,C10,1,0,0,#ffff00,3210.352692058519551,492345.395649862126447,3210.352692058519551,492345.395649862126447
25,025,100400,25025100400,1004,Census Tract 1004,G5020,S,626250.000000000000000,0.000000000000000,+42.2817867,-071.0708444,25025100400.000000000000000,25025100400.000000000000000,Boston,1922,763,205,409,54,1159,204,651,53,716,891,1418,3219,5,407,1455,5717,1719,582,610,5,258,839,3810,699,1039,820,464,227,492,225,1415,0,5,137,208,263,613,5807,0.603017690000000,0.396982310000000,448400,1600,,0.123299466000000,0.153435509000000,35.399999999999999,0.244188049000000,0.554330980000000,0.000721085000000,0.070087825000000,0.250559669000000,0.300682176000000,0.183464567000000,0.272703412000000,0.215223097000000,0.121784777000000,0.160084626000000,0.346967560000000,0.069897484000000,0.439577509000000,0.000000000000000,1.000000000000000,0.336609337000000,0.511056511000000,0.180756014000000,0.421305842000000,89556,,94141,,,,0.101801644000000,0.106699318000000,0.000874585000000,0.045128564000000,0.146755291000000,1.004901961000000,0.628264209000000,1.018867925000000,1.599489429000000,0.986292665000000,9263.844691950789638,50259.000000000000000,25025100400,626250,0,42.281786699999998,-71.070844399999999,Boston,5807,0.603017690000000,0.396982310000000,448400,1600,,0.123299466000000,0.153435509000000,35.399999999999999,0.244188049000000,0.554330980000000,0.000721085000000,0.070087825000000,0.250559669000000,0.300682176000000,0.183464567000000,0.272703412000000,0.215223097000000,0.121784777000000,89556,0.626250000000000,9272.654690999999730,183104.557399999990594,52928.433599999996659,18743.480080000001180,0.000000000000000,0.000000000000000,2204.324657000000116,204.601949800000000,626845.569299999973737,626250,0.292382527000000,0.084516461000000,0.029929709000000,0.000000000000000,0.000000000000000,0.003519880000000,0.000326710000000,0.325832115000000,0.084843171000000,0.410675286000000,1939,169,1,169,5650,Boston,MA,1,Still Desirable,B,B8,1,0,0,#7cb5bd,3683.749239358980049,626845.569318062160164,3683.749239358980049,626845.569318062160164
25,025,100500,25025100500,1005,Census Tract 1005,G5020,S,857716.000000000000000,0.000000000000000,+42.2882316,-071.0707467,25025100500.000000000000000,25025100500.000000000000000,Boston,2372,743,247,308,69,1629,226,865,120,899,764,1923,3763,0,647,908,6727,1898,433,1025,0,397,208,4783,806,1243,962,770,155,424,437,2034,0,0,148,314,163,293,6934,0.686762226000000,0.313237774000000,447800,1480,280,0.129650995000000,0.110181713000000,35.500000000000000,0.277329103000000,0.542688203000000,0.000000000000000,0.093308336000000,0.130948947000000,0.282146574000000,0.168513485000000,0.259878737000000,0.201128999000000,0.160986828000000,0.080603224000000,0.220488820000000,0.116130747000000,0.540526176000000,,,0.228748068000000,0.485316847000000,0.179515419000000,0.322687225000000,39466,,38098,,,46625,0.064367474000000,0.152371042000000,0.000000000000000,0.059015906000000,0.030920172000000,1.092920354000000,0.356069364000000,0.575000000000000,3.069402942000000,1.900731050000000,8076.543742710457082,4828.000000000000000,25025100500,857716,0,42.288231600000003,-71.070746700000001,Boston,6934,0.686762226000000,0.313237774000000,447800,1480,280,0.129650995000000,0.110181713000000,35.500000000000000,0.277329103000000,0.542688203000000,0.000000000000000,0.093308336000000,0.130948947000000,0.282146574000000,0.168513485000000,0.259878737000000,0.201128999000000,0.160986828000000,39466,0.857716000000000,8084.260991000000104,217942.893000000010943,63826.100960000003397,28757.028070000000298,12869.014610000000175,42488.507100000002538,12049.113369999999122,4504.976509000000078,858535.559400000027381,857716,0.254096802000000,0.074414026000000,0.033527447000000,0.015003818000000,0.049536801000000,0.014047906000000,0.005252294000000,0.316675973000000,0.129203122000000,0.445879095000000,1939,170,1,170,4925,Boston,MA,1,Definitely Declining,C,C9,1,0,0,#ffff00,4369.650385716484379,858535.559379385784268,4369.650385716484379,858535.559379385784268
25,025,100601,25025100601,1006.01,Census Tract 1006.01,G5020,S,552586.000000000000000,0.000000000000000,+42.2908491,-071.0562794,25025100601.000000000000000,25025100601.000000000000000,Boston,2099,976,598,174,117,1123,411,308,194,819,460,2313,1824,0,1080,520,6063,579,139,310,0,0,40,4684,496,898,1416,728,10,737,67,961,0,0,300,582,68,202,6131,0.535016675000000,0.464983325000000,432400,1711,1424,0.133583428000000,0.075028543000000,32.600000000000001,0.377263089000000,0.297504485000000,0.000000000000000,0.176153972000000,0.084814875000000,0.095497279000000,0.105892400000000,0.191716482000000,0.302305722000000,0.155422716000000,0.004323390000000,0.318633809000000,0.036732456000000,0.526864035000000,,,0.277777778000000,0.538888889000000,0.130769231000000,0.388461538000000,92714,102911,85844,,76518,73962,0.022925944000000,0.051129804000000,0.000000000000000,0.000000000000000,0.006597394000000,1.454987835000000,0.564935065000000,0.603092784000000,2.575495707000000,2.412543931000000,11084.502642211855346,52154.000000000000000,25025100601,552586,0,42.290849100000003,-71.056279399999994,Boston,6131,0.535016675000000,0.464983325000000,432400,1711,1424,0.133583428000000,0.075028543000000,32.600000000000001,0.377263089000000,0.297504485000000,0.000000000000000,0.176153972000000,0.084814875000000,0.095497279000000,0.105892400000000,0.191716482000000,0.302305722000000,0.155422716000000,92714,0.552586000000000,11095.105559999999969,145259.917199999996228,33925.094109999998182,14445.345690000000104,7347.748856000000160,8747.106717000000572,215.056064099999986,20.161506010000000,553114.577900000032969,552586,0.262872960000000,0.061393329000000,0.026141353000000,0.013297023000000,0.015829403000000,0.000389181000000,0.000036500000000,0.302700517000000,0.077259218000000,0.379959735000000,1939,171,1,171,4921,Boston,MA,1,Definitely Declining,C,C8,1,0,0,#ffff00,3387.788352653388301,553114.577883901423775,3387.788352653388301,553114.577883901423775
25,025,100800,25025100800,1008,Census Tract 1008,G5020,S,1746759.000000000000000,172846.000000000000000,+42.2775008,-071.0636843,25025100800.000000000000000,25025100800.000000000000000,Boston,2588,1227,863,148,107,1361,700,367,123,538,1218,4227,1268,0,179,717,6269,623,475,134,0,14,160,5014,179,1278,1081,1156,99,1483,66,933,0,0,14,118,53,347,6269,0.525888717000000,0.474111283000000,520100,1483,1332,0.085819110000000,0.194289360000000,39.700000000000003,0.674270219000000,0.202265114000000,0.000000000000000,0.028553198000000,0.114372308000000,0.099377891000000,0.035700040000000,0.254886318000000,0.215596330000000,0.230554448000000,0.023420866000000,0.350839839000000,0.052050473000000,0.735804416000000,,,0.078212291000000,0.659217877000000,0.073919107000000,0.483960948000000,82054,101661,62588,,42866,44415,0.075769660000000,0.021375020000000,0.000000000000000,0.002233211000000,0.025522412000000,1.232857143000000,0.403269755000000,0.869918699000000,3.057152510000000,1.417209613000000,3553.859890829669894,40428.000000000000000,25025100800,1746759,172846,42.277500799999999,-71.063684300000006,Boston,6269,0.525888717000000,0.474111283000000,520100,1483,1332,0.085819110000000,0.194289360000000,39.700000000000003,0.674270219000000,0.202265114000000,0.000000000000000,0.028553198000000,0.114372308000000,0.099377891000000,0.035700040000000,0.254886318000000,0.215596330000000,0.230554448000000,82054,1.746759000000000,3588.932416999999987,329393.458099999988917,117591.610400000005029,38492.048580000002403,431905.008700000005774,234762.069400000007590,29676.243399999999383,11045.518400000000838,1763997.510000000009313,1746759,0.188574072000000,0.067319882000000,0.022036267000000,0.247260789000000,0.134398660000000,0.016989318000000,0.006323436000000,0.474860447000000,0.208041978000000,0.682902425000000,1939,172,1,172,4925,Boston,MA,1,Definitely Declining,C,C9,1,0,0,#ffff00,8189.131579068101018,1763997.510474861366674,8189.131579068101018,1763997.510474861366674
25,025,100900,25025100900,1009,Census Tract 1009,G5020,S,953384.000000000000000,36272.000000000000000,+42.2740065,-071.0742308,25025100900.000000000000000,25025100900.000000000000000,Boston,1669,953,369,426,68,716,188,372,38,601,786,1208,2479,126,268,486,4670,311,50,147,0,0,38,3381,369,984,658,443,97,466,225,1433,0,16,32,104,50,249,4697,0.428999401000000,0.571000599000000,452700,1653,1293,0.127954013000000,0.167340856000000,41.200000000000003,0.257185438000000,0.527783692000000,0.018630785000000,0.057057696000000,0.103470300000000,0.066595289000000,0.109139308000000,0.291038154000000,0.194616977000000,0.131026324000000,0.080298013000000,0.385761589000000,0.090762404000000,0.578055668000000,0.000000000000000,0.126984127000000,0.119402985000000,0.388059701000000,0.102880658000000,0.512345679000000,93359,86725,92882,,97610,111000,0.010706638000000,0.031477516000000,0.000000000000000,0.000000000000000,0.008137045000000,1.962765957000000,1.145161290000000,1.789473684000000,1.713964639000000,1.096839800000000,4888.651819935889762,53023.000000000000000,25025100900,953384,36272,42.274006499999999,-71.074230799999995,Boston,4697,0.428999401000000,0.571000599000000,452700,1653,1293,0.127954013000000,0.167340856000000,41.200000000000003,0.257185438000000,0.527783692000000,0.018630785000000,0.057057696000000,0.103470300000000,0.066595289000000,0.109139308000000,0.291038154000000,0.194616977000000,0.131026324000000,93359,0.953384000000000,4926.661240000000362,229704.518299999996088,102506.323600000003353,31308.578659999999218,75313.679050000006100,34417.184200000003329,28539.731840000000375,9414.676582000000053,960796.586899999994785,953384,0.240935990000000,0.107518401000000,0.032839421000000,0.078996164000000,0.036100023000000,0.029935191000000,0.009875010000000,0.382706766000000,0.153493434000000,0.536200201000000,1939,173,1,173,4925,Boston,MA,1,Definitely Declining,C,C9,1,0,0,#ffff00,7227.377584568012026,960796.590349442558363,7227.377584568012026,960796.590349442558363
25,025,101001,25025101001,1010.01,Census Tract 1010.01,G5020,S,1302132.000000000000000,3948.000000000000000,+42.2721326,-071.1017280,25025101001.000000000000000,25025101001.000000000000000,Boston,2161,947,33,817,7,1214,55,913,5,875,878,681,5559,0,0,1338,6705,885,57,828,0,0,57,4919,670,1866,411,419,93,490,477,3214,0,0,0,0,132,895,6763,0.561776955000000,0.438223045000000,426000,1535,1503,0.129380452000000,0.129824043000000,36.100000000000001,0.100694958000000,0.821972497000000,0.000000000000000,0.000000000000000,0.197841195000000,0.131991051000000,0.136206546000000,0.379345395000000,0.083553568000000,0.085179915000000,0.136563877000000,0.719530103000000,0.085806800000000,0.578161540000000,,,,,0.098654709000000,0.668908819000000,75168,31032,76250,,,,0.008501119000000,0.123489933000000,0.000000000000000,0.000000000000000,0.008501119000000,0.600000000000000,0.894852136000000,1.400000000000000,0.670501836000000,0.428571429000000,5191.887424676716364,39193.000000000000000,25025101001,1302132,3948,42.272132599999999,-71.101727999999994,Boston,6763,0.561776955000000,0.438223045000000,426000,1535,1503,0.129380452000000,0.129824043000000,36.100000000000001,0.100694958000000,0.821972497000000,0.000000000000000,0.000000000000000,0.197841195000000,0.131991051000000,0.136206546000000,0.379345395000000,0.083553568000000,0.085179915000000,75168,1.302132000000000,5193.789877000000160,408834.272100000001956,140834.093200000002980,55467.289909999999509,108309.850399999995716,31066.640589999999065,10537.747139999999490,3808.284467999999833,1302609.137000000104308,1302132,0.313972986000000,0.108156541000000,0.042597287000000,0.083178856000000,0.023858288000000,0.008092687000000,0.002924653000000,0.447841816000000,0.134939483000000,0.582781299000000,1945,174,1,174,4927,Boston,MA,1,Definitely Declining,C,C11,1,0,0,#ffff00,5970.234171437583427,1302609.137450840091333,5970.234171437583427,1302609.137450840091333
25,025,101002,25025101002,1010.02,Census Tract 1010.02,G5020,S,1164930.000000000000000,4637.000000000000000,+42.2740572,-071.0853267,25025101002.000000000000000,25025101002.000000000000000,Boston,2213,710,27,583,6,1503,83,1040,17,975,910,598,4980,0,137,818,6038,1416,302,995,0,0,533,4233,637,1341,530,153,27,283,554,3073,0,0,0,43,74,280,6127,0.679168549000000,0.320831451000000,347900,1140,1118,0.159131712000000,0.148522931000000,35.399999999999999,0.097600783000000,0.812795822000000,0.000000000000000,0.022360046000000,0.133507426000000,0.234514740000000,0.150484290000000,0.316796598000000,0.125206709000000,0.036144578000000,0.045150502000000,0.473244147000000,0.111244980000000,0.617068273000000,,,0.000000000000000,0.313868613000000,0.090464548000000,0.342298289000000,44886,,44936,,,20000,0.050016562000000,0.164789665000000,0.000000000000000,0.000000000000000,0.088274263000000,0.325301205000000,0.560576923000000,0.352941176000000,0.580297175000000,0.921686747000000,5253.732717579236123,5973.000000000000000,25025101002,1164930,4637,42.274057200000001,-71.085326699999996,Boston,6127,0.679168549000000,0.320831451000000,347900,1140,1118,0.159131712000000,0.148522931000000,35.399999999999999,0.097600783000000,0.812795822000000,0.000000000000000,0.022360046000000,0.133507426000000,0.234514740000000,0.150484290000000,0.316796598000000,0.125206709000000,0.036144578000000,44886,1.164930000000000,5259.543491999999787,233827.919599999993807,149741.745300000009593,18039.320820000000822,72765.115340000003926,3088.444030999999995,65858.679449999995995,61974.976020000001881,1166218.445000000065193,1164930,0.200722721000000,0.128541410000000,0.015485326000000,0.062463080000000,0.002651184000000,0.056534452000000,0.053200601000000,0.335205579000000,0.184393196000000,0.519598775000000,1957,175,1,175,4927,Boston,MA,1,Definitely Declining,C,C11,1,0,0,#ffff00,5071.574996059541263,1166218.444935116451234,5071.574996059541263,1166218.444935116451234
25,025,101102,25025101102,1011.02,Census Tract 1011.02,G5020,S,561192.000000000000000,0.000000000000000,+42.2787956,-071.0920463,25025101102.000000000000000,25025101102.000000000000000,Boston,1544,421,9,361,7,1123,44,830,8,710,643,417,4256,0,0,1013,5380,1196,317,668,0,0,461,3363,788,1029,268,283,38,184,562,2298,0,0,0,0,233,446,5380,0.727331606000000,0.272668394000000,532600,1557,1135,0.131970260000000,0.119516729000000,33.500000000000000,0.077509294000000,0.791078067000000,0.000000000000000,0.000000000000000,0.188289963000000,0.222304833000000,0.234314600000000,0.305976806000000,0.079690752000000,0.084151056000000,0.091127098000000,0.441247002000000,0.132048872000000,0.539943609000000,,,,,0.230009872000000,0.440276407000000,48859,29167,53893,,,21797,0.058921933000000,0.124163569000000,0.000000000000000,0.000000000000000,0.085687732000000,0.204545455000000,0.434939759000000,0.875000000000000,0.470284563000000,0.233766234000000,9577.744421822228105,13737.000000000000000,25025101102,561192,0,42.278795600000002,-71.092046300000007,Boston,5380,0.727331606000000,0.272668394000000,532600,1557,1135,0.131970260000000,0.119516729000000,33.500000000000000,0.077509294000000,0.791078067000000,0.000000000000000,0.000000000000000,0.188289963000000,0.222304833000000,0.234314600000000,0.305976806000000,0.079690752000000,0.084151056000000,48859,0.561192000000000,9586.736802999999782,113303.930099999997765,38459.192790000000969,10144.224410000000717,6625.668252000000393,13872.609580000000278,4073.370935999999801,7432.875213999999687,561718.893599999952130,561192,0.201898691000000,0.068531256000000,0.018076210000000,0.011806420000000,0.024719899000000,0.007258427000000,0.013244799000000,0.239039747000000,0.106495954000000,0.345535701000000,1939,176,1,176,4927,Boston,MA,1,Definitely Declining,C,C11,1,0,0,#ffff00,4253.506944460056729,561718.893619884271175,4253.506944460056729,561718.893619884271175
25,025,110401,25025110401,1104.01,Census Tract 1104.01,G5020,S,522960.000000000000000,0.000000000000000,+42.2864371,-071.1225498,25025110401.000000000000000,25025110401.000000000000000,Boston,1368,709,390,161,29,659,255,177,15,680,462,1924,1504,59,17,1422,4157,775,208,280,0,0,663,2815,284,530,730,704,127,525,48,496,0,0,0,0,143,574,4157,0.481725146000000,0.518274854000000,431900,1703,1662,0.163579504000000,0.111137840000000,35.299999999999997,0.462833774000000,0.361799375000000,0.011774097000000,0.004089488000000,0.342073611000000,0.186432523000000,0.100888099000000,0.188277087000000,0.259325044000000,0.250088810000000,0.066008316000000,0.272869023000000,0.031914894000000,0.329787234000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.100562588000000,0.403656821000000,73059,103452,66689,,,,0.050036084000000,0.067356267000000,0.000000000000000,0.000000000000000,0.159490017000000,1.529411765000000,0.909604520000000,1.933333333000000,1.681402996000000,0.791075051000000,7941.403462277154176,25321.000000000000000,25025110401,522960,0,42.286437100000001,-71.122549800000002,Boston,4157,0.481725146000000,0.518274854000000,431900,1703,1662,0.163579504000000,0.111137840000000,35.299999999999997,0.462833774000000,0.361799375000000,0.011774097000000,0.004089488000000,0.342073611000000,0.186432523000000,0.100888099000000,0.188277087000000,0.259325044000000,0.250088810000000,73059,0.522960000000000,7948.982713999999760,167456.241799999988871,56912.197840000000724,18391.773809999998775,4092.038997000000109,28138.741880000001402,389.789116100000001,253.885631200000006,523459.111399999994319,522960,0.320208509000000,0.108827057000000,0.035168605000000,0.007824765000000,0.053806681000000,0.000745352000000,0.000485478000000,0.363947231000000,0.163119216000000,0.527066447000000,1939,177,1,177,4945,Boston,MA,1,Definitely Declining,C,C14,1,0,0,#ffff00,3188.240396056641202,523459.111446278693620,3188.240396056641202,523459.111446278693620
25,025,110502,25025110502,1105.02,Census Tract 1105.02,G5020,S,684300.000000000000000,0.000000000000000,+42.2829171,-071.1326050,25025110502.000000000000000,25025110502.000000000000000,Boston,1672,884,660,83,28,788,411,149,14,565,468,2940,632,54,152,1414,4648,235,55,52,0,0,128,3472,317,658,742,1160,206,832,8,372,19,45,0,25,178,659,4674,0.471291866000000,0.528708134000000,460100,1703,1333,0.120881472000000,0.100128370000000,36.700000000000003,0.629011553000000,0.135216089000000,0.016682113000000,0.032520325000000,0.302524604000000,0.050559380000000,0.091301843000000,0.189516129000000,0.213709677000000,0.334101382000000,0.070068027000000,0.282993197000000,0.012658228000000,0.588607595000000,0.351851852000000,0.833333333000000,0.000000000000000,0.164473684000000,0.125884017000000,0.466053748000000,101402,110250,,,,,0.011833046000000,0.011187608000000,0.000000000000000,0.000000000000000,0.027538726000000,1.605839416000000,0.557046980000000,2.000000000000000,2.882771964000000,0.802919708000000,6823.871993134922377,48684.000000000000000,25025110502,684300,0,42.282917099999999,-71.132604999999998,Boston,4674,0.471291866000000,0.528708134000000,460100,1703,1333,0.120881472000000,0.100128370000000,36.700000000000003,0.629011553000000,0.135216089000000,0.016682113000000,0.032520325000000,0.302524604000000,0.050559380000000,0.091301843000000,0.189516129000000,0.213709677000000,0.334101382000000,101402,0.684300000000000,6830.337571000000025,192615.561199999996461,77093.865349999992759,18154.316070000000764,1688.339447000000064,713.866657099999998,5845.343297000000348,1839.177380999999968,684948.370200000004843,684300,0.281478242000000,0.112660917000000,0.026529762000000,0.002467250000000,0.001043207000000,0.008542077000000,0.002687677000000,0.319017332000000,0.116391801000000,0.435409133000000,1939,178,1,178,4945,Boston,MA,1,Definitely Declining,C,C14,1,0,0,#ffff00,3821.440118057609197,684948.370177843840793,3821.440118057609197,684948.370177843840793
25,025,110601,25025110601,1106.01,Census Tract 1106.01,G5020,S,1406478.000000000000000,8282.000000000000000,+42.2982511,-071.1399775,25025110601.000000000000000,25025110601.000000000000000,Boston,1116,922,799,20,57,194,165,12,7,246,1307,2881,41,0,148,258,3025,101,72,1,0,28,1,2648,167,300,604,1088,136,857,24,26,0,0,7,49,38,77,3237,0.173835125000000,0.826164875000000,609300,3500,,0.075996293000000,0.403768922000000,60.200000000000003,0.890021625000000,0.012666049000000,0.000000000000000,0.045721347000000,0.079703429000000,0.033388430000000,0.063066465000000,0.113293051000000,0.228096677000000,0.410876133000000,0.047205831000000,0.297466158000000,0.585365854000000,0.634146341000000,,,0.047297297000000,0.331081081000000,0.147286822000000,0.298449612000000,110163,102227,,,201635,63974,0.023801653000000,0.000330579000000,0.000000000000000,0.009256198000000,0.000330579000000,4.842424242000000,1.666666667000000,8.142857143000001,2.905454545000000,0.594683679000000,2311.021462244058966,43156.000000000000000,25025110601,1406478,8282,42.298251100000002,-71.139977500000001,Boston,3237,0.173835125000000,0.826164875000000,609300,3500,,0.075996293000000,0.403768922000000,60.200000000000003,0.890021625000000,0.012666049000000,0.000000000000000,0.045721347000000,0.079703429000000,0.033388430000000,0.063066465000000,0.113293051000000,0.228096677000000,0.410876133000000,110163,1.406478000000000,2301.493518000000222,370305.634100000024773,138952.352699999988545,61900.303769999998622,369271.423499999975320,14499.856429999999818,132865.817999999999302,27060.474669999999605,1400679.334999999962747,1406478,0.263285764000000,0.098794544000000,0.044010858000000,0.262550444000000,0.010309338000000,0.094467043000000,0.019239885000000,0.664314109000000,0.128343766000000,0.792657875000000,1947,179,0,179,,Boston,,,,,,,,,,8291.799544917925232,1400679.332876810571179,8291.799544917925232,1400679.332876810571179
25,025,120400,25025120400,1204,Census Tract 1204,G5020,S,999846.000000000000000,0.000000000000000,+42.3139087,-071.1116638,25025120400.000000000000000,25025120400.000000000000000,Boston,2826,1414,1190,49,72,1412,951,159,79,675,878,5142,444,10,277,623,6280,357,257,61,10,0,123,5431,199,365,1586,2687,181,849,18,253,0,0,0,36,89,317,6495,0.499646143000000,0.500353857000000,685000,1887,952,0.103926097000000,0.135180908000000,38.600000000000001,0.791685912000000,0.068360277000000,0.003363606000000,0.042648191000000,0.095919938000000,0.056847134000000,0.036641502000000,0.067206776000000,0.292027251000000,0.494752348000000,0.035200311000000,0.165110852000000,0.040540541000000,0.569819820000000,0.000000000000000,0.000000000000000,0.000000000000000,0.129963899000000,0.142857143000000,0.508828250000000,113065,126917,,,,63661,0.040923567000000,0.009713376000000,0.001592357000000,0.000000000000000,0.019585987000000,1.251314406000000,0.308176101000000,0.911392405000000,4.060387562000000,1.372969973000000,6489.615319190923401,57965.000000000000000,25025120400,999846,0,42.313908699999999,-71.111663800000002,Boston,6495,0.499646143000000,0.500353857000000,685000,1887,952,0.103926097000000,0.135180908000000,38.600000000000001,0.791685912000000,0.068360277000000,0.003363606000000,0.042648191000000,0.095919938000000,0.056847134000000,0.036641502000000,0.067206776000000,0.292027251000000,0.494752348000000,113065,0.999846000000000,6496.000383999999940,378751.064899999997579,69341.392930000001797,57674.601459999998042,27914.725149999998393,21499.632630000000063,9139.136000000000422,9390.034741999999824,1000829.738000000012107,999846,0.378809402000000,0.069352073000000,0.057683485000000,0.027919025000000,0.021502944000000,0.009140544000000,0.009391481000000,0.473552455000000,0.100246498000000,0.573798953000000,1939,180,1,180,4922,Boston,MA,1,Definitely Declining,C,C12,1,0,0,#ffff00,5621.159009286777291,1000829.738057532231323,5621.159009286777291,1000829.738057532231323
